"insurer_nm","claim_id","claim_create_dt","current_status","current_substatus","invoice_date","outlet_nm","outlet_type","outlet_city","outlet_province","claim_vehicle_year","claim_vehicle_make","claim_vehicle_model","event_status","event_substatus","first_time_in_status","total_hrs_in_status"
"DISCOVERY INSURE",621827,"2018-01-04 14:54:06.063","Invoiced","ClaimMovedToInvoiced","2018-01-15","Strijdompark","Branch","Randburg","Gauteng",2013,"KIA","III HATCH 5DR (2011/Current)","Open","UnsuccessfulFitmentChangingPartsToMatch","2018-01-09 08:24:20.69","0.041"
"DISCOVERY INSURE",621827,"2018-01-04 14:54:06.063","Invoiced","ClaimMovedToInvoiced","2018-01-15","Strijdompark","Branch","Randburg","Gauteng",2013,"KIA","III HATCH 5DR (2011/Current)","Booked","Post-Booked","2018-01-09 09:41:42.41","14.003"
"DISCOVERY INSURE",621827,"2018-01-04 14:54:06.063","Invoiced","ClaimMovedToInvoiced","2018-01-15","Strijdompark","Branch","Randburg","Gauteng",2013,"KIA","III HATCH 5DR (2011/Current)","Booked","Fitment Completed","2018-01-15 07:40:55.257","0"
"DISCOVERY INSURE",621827,"2018-01-04 14:54:06.063","Invoiced","ClaimMovedToInvoiced","2018-01-15","Strijdompark","Branch","Randburg","Gauteng",2013,"KIA","III HATCH 5DR (2011/Current)","Completed","ClaimMovedToCompleted","2018-01-15 07:41:09.24","6.774"
"DISCOVERY INSURE",621827,"2018-01-04 14:54:06.063","Invoiced","ClaimMovedToInvoiced","2018-01-15","Strijdompark","Branch","Randburg","Gauteng",2013,"KIA","III HATCH 5DR (2011/Current)","Invoiced","ClaimMovedToInvoiced","2018-01-15 14:46:25.247","2193"
"SANTAM",621829,"2018-01-04 15:00:37.64","Invoiced","ClaimMovedToInvoiced","2018-01-12","Rustenburg","Franchise","Rustenburg","North West",2010,"TOYOTA","DOUBLE CAB {F/L} (2008/2011)","M & F","MnFClaimCreated","2018-01-04 15:00:37.703","0.3"
"SANTAM",621829,"2018-01-04 15:00:37.64","Invoiced","ClaimMovedToInvoiced","2018-01-12","Rustenburg","Franchise","Rustenburg","North West",2010,"TOYOTA","DOUBLE CAB {F/L} (2008/2011)","Open","Claim Not accepted","2018-01-04 15:18:39.597","2.715"
"SANTAM",621829,"2018-01-04 15:00:37.64","Invoiced","ClaimMovedToInvoiced","2018-01-12","Rustenburg","Franchise","Rustenburg","North West",2010,"TOYOTA","DOUBLE CAB {F/L} (2008/2011)","Open","Claim Accepted","2018-01-05 09:01:33.287","0.104"
"SANTAM",621829,"2018-01-04 15:00:37.64","Invoiced","ClaimMovedToInvoiced","2018-01-12","Rustenburg","Franchise","Rustenburg","North West",2010,"TOYOTA","DOUBLE CAB {F/L} (2008/2011)","Open","Communicated With Client","2018-01-05 09:07:48.973","0.444"
"SANTAM",621829,"2018-01-04 15:00:37.64","Invoiced","ClaimMovedToInvoiced","2018-01-12","Rustenburg","Franchise","Rustenburg","North West",2010,"TOYOTA","DOUBLE CAB {F/L} (2008/2011)","Open","LeftSMS Or Voicemail","2018-01-05 09:07:49.85","0.002"
"SANTAM",621829,"2018-01-04 15:00:37.64","Invoiced","ClaimMovedToInvoiced","2018-01-12","Rustenburg","Franchise","Rustenburg","North West",2010,"TOYOTA","DOUBLE CAB {F/L} (2008/2011)","Open","Contact Failed","2018-01-05 09:34:35.447","21.424"
"SANTAM",621829,"2018-01-04 15:00:37.64","Invoiced","ClaimMovedToInvoiced","2018-01-12","Rustenburg","Franchise","Rustenburg","North West",2010,"TOYOTA","DOUBLE CAB {F/L} (2008/2011)","Booked","Post-Booked","2018-01-09 07:30:00","24.912"
"SANTAM",621829,"2018-01-04 15:00:37.64","Invoiced","ClaimMovedToInvoiced","2018-01-12","Rustenburg","Franchise","Rustenburg","North West",2010,"TOYOTA","DOUBLE CAB {F/L} (2008/2011)","Booked","Pre-Booked","2018-01-09 16:29:20.543","0.006"
"SANTAM",621829,"2018-01-04 15:00:37.64","Invoiced","ClaimMovedToInvoiced","2018-01-12","Rustenburg","Franchise","Rustenburg","North West",2010,"TOYOTA","DOUBLE CAB {F/L} (2008/2011)","Completed","ClaimMovedToCompleted","2018-01-11 14:55:05.397","9.012"
"SANTAM",621829,"2018-01-04 15:00:37.64","Invoiced","ClaimMovedToInvoiced","2018-01-12","Rustenburg","Franchise","Rustenburg","North West",2010,"TOYOTA","DOUBLE CAB {F/L} (2008/2011)","Invoiced","ClaimMovedToInvoiced","2018-01-12 14:55:48.477","2207"
"DISCOVERY INSURE",621830,"2018-01-04 15:01:27.627","Invoiced","ClaimMovedToInvoiced","2018-01-09","Strijdompark","Branch","Randburg","Gauteng",2015,"HONDA","IV SUV (2012/Current)","Unauthorised","Authorisation requested","2018-01-04 15:01:27.767","0"
"DISCOVERY INSURE",621830,"2018-01-04 15:01:27.627","Invoiced","ClaimMovedToInvoiced","2018-01-09","Strijdompark","Branch","Randburg","Gauteng",2015,"HONDA","IV SUV (2012/Current)","Open","Claim Not accepted","2018-01-04 15:01:28.657","0.511"
"DISCOVERY INSURE",621830,"2018-01-04 15:01:27.627","Invoiced","ClaimMovedToInvoiced","2018-01-09","Strijdompark","Branch","Randburg","Gauteng",2015,"HONDA","IV SUV (2012/Current)","Open","Claim Accepted","2018-01-04 15:32:10.57","0.049"
"DISCOVERY INSURE",621830,"2018-01-04 15:01:27.627","Invoiced","ClaimMovedToInvoiced","2018-01-09","Strijdompark","Branch","Randburg","Gauteng",2015,"HONDA","IV SUV (2012/Current)","Open","Claim Accepted To Contact Client","2018-01-04 15:35:06.337","0.498"
"DISCOVERY INSURE",621830,"2018-01-04 15:01:27.627","Invoiced","ClaimMovedToInvoiced","2018-01-09","Strijdompark","Branch","Randburg","Gauteng",2015,"HONDA","IV SUV (2012/Current)","Open","Provisional booking made","2018-01-04 16:04:57.837","3.294"
"DISCOVERY INSURE",621830,"2018-01-04 15:01:27.627","Invoiced","ClaimMovedToInvoiced","2018-01-09","Strijdompark","Branch","Randburg","Gauteng",2015,"HONDA","IV SUV (2012/Current)","Booked","Pre-Booked","2018-01-05 10:22:37.607","14.622"
"DISCOVERY INSURE",621830,"2018-01-04 15:01:27.627","Invoiced","ClaimMovedToInvoiced","2018-01-09","Strijdompark","Branch","Randburg","Gauteng",2015,"HONDA","IV SUV (2012/Current)","Booked","Post-Booked","2018-01-08 11:00:00","5.576"
"DISCOVERY INSURE",621830,"2018-01-04 15:01:27.627","Invoiced","ClaimMovedToInvoiced","2018-01-09","Strijdompark","Branch","Randburg","Gauteng",2015,"HONDA","IV SUV (2012/Current)","Completed","ClaimMovedToCompleted","2018-01-08 16:34:32.28","0.057"
"DISCOVERY INSURE",621830,"2018-01-04 15:01:27.627","Invoiced","ClaimMovedToInvoiced","2018-01-09","Strijdompark","Branch","Randburg","Gauteng",2015,"HONDA","IV SUV (2012/Current)","Booked","Fitment Completed","2018-01-08 16:37:56.89","6.879"
"DISCOVERY INSURE",621830,"2018-01-04 15:01:27.627","Invoiced","ClaimMovedToInvoiced","2018-01-09","Strijdompark","Branch","Randburg","Gauteng",2015,"HONDA","IV SUV (2012/Current)","Invoiced","ClaimMovedToInvoiced","2018-01-09 14:30:39.697","2234"
"KING PRICE INSURANCE",621831,"2018-01-04 15:02:24.97","Invoiced","ClaimMovedToInvoiced","2018-01-09","Strijdompark","Branch","Randburg","Gauteng",0,"VOLKSWAGEN","HATCH 3DR (2002/2005)","","","2018-01-04 15:02:25.14","0.001"
"KING PRICE INSURANCE",621831,"2018-01-04 15:02:24.97","Invoiced","ClaimMovedToInvoiced","2018-01-09","Strijdompark","Branch","Randburg","Gauteng",0,"VOLKSWAGEN","HATCH 3DR (2002/2005)","Open","Claim Not accepted","2018-01-04 15:02:30.14","0.737"
"KING PRICE INSURANCE",621831,"2018-01-04 15:02:24.97","Invoiced","ClaimMovedToInvoiced","2018-01-09","Strijdompark","Branch","Randburg","Gauteng",0,"VOLKSWAGEN","HATCH 3DR (2002/2005)","Open","Claim Accepted","2018-01-04 15:35:16.71","0.071"
"KING PRICE INSURANCE",621831,"2018-01-04 15:02:24.97","Invoiced","ClaimMovedToInvoiced","2018-01-09","Strijdompark","Branch","Randburg","Gauteng",0,"VOLKSWAGEN","HATCH 3DR (2002/2005)","Open","Claim Accepted To Contact Client","2018-01-04 15:39:32.677","0.444"
"KING PRICE INSURANCE",621831,"2018-01-04 15:02:24.97","Invoiced","ClaimMovedToInvoiced","2018-01-09","Strijdompark","Branch","Randburg","Gauteng",0,"VOLKSWAGEN","HATCH 3DR (2002/2005)","Open","Provisional booking made","2018-01-04 16:06:11.433","0.417"
"KING PRICE INSURANCE",621831,"2018-01-04 15:02:24.97","Invoiced","ClaimMovedToInvoiced","2018-01-09","Strijdompark","Branch","Randburg","Gauteng",0,"VOLKSWAGEN","HATCH 3DR (2002/2005)","Booked","Pre-Booked","2018-01-04 16:31:59.17","19.467"
"KING PRICE INSURANCE",621831,"2018-01-04 15:02:24.97","Invoiced","ClaimMovedToInvoiced","2018-01-09","Strijdompark","Branch","Randburg","Gauteng",0,"VOLKSWAGEN","HATCH 3DR (2002/2005)","Booked","Post-Booked","2018-01-08 13:00:00","0.436"
"KING PRICE INSURANCE",621831,"2018-01-04 15:02:24.97","Invoiced","ClaimMovedToInvoiced","2018-01-09","Strijdompark","Branch","Randburg","Gauteng",0,"VOLKSWAGEN","HATCH 3DR (2002/2005)","Open","UnsuccessfulFitmentChangingPartsToMatch","2018-01-08 13:26:08.04","0"
"KING PRICE INSURANCE",621831,"2018-01-04 15:02:24.97","Invoiced","ClaimMovedToInvoiced","2018-01-09","Strijdompark","Branch","Randburg","Gauteng",0,"VOLKSWAGEN","HATCH 3DR (2002/2005)","Booked","ClaimRescheduled","2018-01-08 13:36:49.243","3.069"
"KING PRICE INSURANCE",621831,"2018-01-04 15:02:24.97","Invoiced","ClaimMovedToInvoiced","2018-01-09","Strijdompark","Branch","Randburg","Gauteng",0,"VOLKSWAGEN","HATCH 3DR (2002/2005)","Completed","ClaimMovedToCompleted","2018-01-08 16:40:58.563","0.059"
"KING PRICE INSURANCE",621831,"2018-01-04 15:02:24.97","Invoiced","ClaimMovedToInvoiced","2018-01-09","Strijdompark","Branch","Randburg","Gauteng",0,"VOLKSWAGEN","HATCH 3DR (2002/2005)","Booked","Fitment Completed","2018-01-08 16:44:30.203","5.97"
"KING PRICE INSURANCE",621831,"2018-01-04 15:02:24.97","Invoiced","ClaimMovedToInvoiced","2018-01-09","Strijdompark","Branch","Randburg","Gauteng",0,"VOLKSWAGEN","HATCH 3DR (2002/2005)","Invoiced","ClaimMovedToInvoiced","2018-01-09 13:42:42.517","2235"
"SANTAM",621832,"2018-01-04 14:58:59.503","Invoiced","ClaimMovedToInvoiced","2018-01-10","Potchefstroom- Mooi Rivier","Franchise","Potchefstroom","North West",2012,"FORD","HATCH 5DR (2008/Current)","M & F","MnFClaimCreated","2018-01-04 14:58:59.58","0.611"
"SANTAM",621832,"2018-01-04 14:58:59.503","Invoiced","ClaimMovedToInvoiced","2018-01-10","Potchefstroom- Mooi Rivier","Franchise","Potchefstroom","North West",2012,"FORD","HATCH 5DR (2008/Current)","Open","Claim Not accepted","2018-01-04 15:35:39.74","1.406"
"SANTAM",621832,"2018-01-04 14:58:59.503","Invoiced","ClaimMovedToInvoiced","2018-01-10","Potchefstroom- Mooi Rivier","Franchise","Potchefstroom","North West",2012,"FORD","HATCH 5DR (2008/Current)","Open","Claim Accepted","2018-01-05 07:48:52.857","0.013"
"SANTAM",621832,"2018-01-04 14:58:59.503","Invoiced","ClaimMovedToInvoiced","2018-01-10","Potchefstroom- Mooi Rivier","Franchise","Potchefstroom","North West",2012,"FORD","HATCH 5DR (2008/Current)","Open","LeftSMS Or Voicemail","2018-01-05 08:00:47.2","0.053"
"SANTAM",621832,"2018-01-04 14:58:59.503","Invoiced","ClaimMovedToInvoiced","2018-01-10","Potchefstroom- Mooi Rivier","Franchise","Potchefstroom","North West",2012,"FORD","HATCH 5DR (2008/Current)","Open","Communicated With Client","2018-01-05 08:03:58.277","3.934"
"SANTAM",621832,"2018-01-04 14:58:59.503","Invoiced","ClaimMovedToInvoiced","2018-01-10","Potchefstroom- Mooi Rivier","Franchise","Potchefstroom","North West",2012,"FORD","HATCH 5DR (2008/Current)","Booked","Post-Booked","2018-01-05 12:00:00","22.515"
"SANTAM",621832,"2018-01-04 14:58:59.503","Invoiced","ClaimMovedToInvoiced","2018-01-10","Potchefstroom- Mooi Rivier","Franchise","Potchefstroom","North West",2012,"FORD","HATCH 5DR (2008/Current)","Booked","Pre-Booked","2018-01-09 08:34:29.143","0.074"
"SANTAM",621832,"2018-01-04 14:58:59.503","Invoiced","ClaimMovedToInvoiced","2018-01-10","Potchefstroom- Mooi Rivier","Franchise","Potchefstroom","North West",2012,"FORD","HATCH 5DR (2008/Current)","Completed","ClaimMovedToCompleted","2018-01-09 11:35:21.667","12.704"
"SANTAM",621832,"2018-01-04 14:58:59.503","Invoiced","ClaimMovedToInvoiced","2018-01-10","Potchefstroom- Mooi Rivier","Franchise","Potchefstroom","North West",2012,"FORD","HATCH 5DR (2008/Current)","Invoiced","ClaimMovedToInvoiced","2018-01-10 15:17:35.297","2224"
"DISCOVERY INSURE",621833,"2018-01-04 15:05:38.5","Invoiced","ClaimMovedToInvoiced","2018-01-09","Strijdompark","Branch","Randburg","Gauteng",2014,"TOYOTA","5DR MPV","Unauthorised","Authorisation requested","2018-01-04 15:05:38.687","0"
"DISCOVERY INSURE",621833,"2018-01-04 15:05:38.5","Invoiced","ClaimMovedToInvoiced","2018-01-09","Strijdompark","Branch","Randburg","Gauteng",2014,"TOYOTA","5DR MPV","Open","Claim Not accepted","2018-01-04 15:05:39.75","0.567"
"DISCOVERY INSURE",621833,"2018-01-04 15:05:38.5","Invoiced","ClaimMovedToInvoiced","2018-01-09","Strijdompark","Branch","Randburg","Gauteng",2014,"TOYOTA","5DR MPV","Open","Claim Accepted","2018-01-04 15:39:42.27","0.012"
"DISCOVERY INSURE",621833,"2018-01-04 15:05:38.5","Invoiced","ClaimMovedToInvoiced","2018-01-09","Strijdompark","Branch","Randburg","Gauteng",2014,"TOYOTA","5DR MPV","Open","Claim Accepted To Contact Client","2018-01-04 15:40:28.223","0.495"
"DISCOVERY INSURE",621833,"2018-01-04 15:05:38.5","Invoiced","ClaimMovedToInvoiced","2018-01-09","Strijdompark","Branch","Randburg","Gauteng",2014,"TOYOTA","5DR MPV","Open","Provisional booking made","2018-01-04 16:10:10.213","0.314"
"DISCOVERY INSURE",621833,"2018-01-04 15:05:38.5","Invoiced","ClaimMovedToInvoiced","2018-01-09","Strijdompark","Branch","Randburg","Gauteng",2014,"TOYOTA","5DR MPV","Open","Contact Failed","2018-01-04 16:29:01.403","0.147"
"DISCOVERY INSURE",621833,"2018-01-04 15:05:38.5","Invoiced","ClaimMovedToInvoiced","2018-01-09","Strijdompark","Branch","Randburg","Gauteng",2014,"TOYOTA","5DR MPV","Booked","Pre-Booked","2018-01-04 16:37:50.513","17.870"
"DISCOVERY INSURE",621833,"2018-01-04 15:05:38.5","Invoiced","ClaimMovedToInvoiced","2018-01-09","Strijdompark","Branch","Randburg","Gauteng",2014,"TOYOTA","5DR MPV","Booked","Post-Booked","2018-01-08 11:30:00","2.669"
"DISCOVERY INSURE",621833,"2018-01-04 15:05:38.5","Invoiced","ClaimMovedToInvoiced","2018-01-09","Strijdompark","Branch","Randburg","Gauteng",2014,"TOYOTA","5DR MPV","Booked","Fitment Completed","2018-01-08 14:10:10.42","0.064"
"DISCOVERY INSURE",621833,"2018-01-04 15:05:38.5","Invoiced","ClaimMovedToInvoiced","2018-01-09","Strijdompark","Branch","Randburg","Gauteng",2014,"TOYOTA","5DR MPV","Completed","ClaimMovedToCompleted","2018-01-08 14:14:01.06","9.278"
"DISCOVERY INSURE",621833,"2018-01-04 15:05:38.5","Invoiced","ClaimMovedToInvoiced","2018-01-09","Strijdompark","Branch","Randburg","Gauteng",2014,"TOYOTA","5DR MPV","Invoiced","ClaimMovedToInvoiced","2018-01-09 14:30:40.24","2234"
"KING PRICE INSURANCE",621834,"2018-01-04 15:08:01.08","Invoiced","ClaimMovedToInvoiced","2018-01-08","Port Shepstone","Franchise","Port Shepstone","KwaZulu-Natal",2017,"FORD","HATCH 3DR (2008/Current)","","","2018-01-04 15:08:01.143","0.001"
"KING PRICE INSURANCE",621834,"2018-01-04 15:08:01.08","Invoiced","ClaimMovedToInvoiced","2018-01-08","Port Shepstone","Franchise","Port Shepstone","KwaZulu-Natal",2017,"FORD","HATCH 3DR (2008/Current)","Open","Claim Not accepted","2018-01-04 15:08:03.767","0.137"
"KING PRICE INSURANCE",621834,"2018-01-04 15:08:01.08","Invoiced","ClaimMovedToInvoiced","2018-01-08","Port Shepstone","Franchise","Port Shepstone","KwaZulu-Natal",2017,"FORD","HATCH 3DR (2008/Current)","Open","Claim Accepted","2018-01-04 15:16:19.99","0.225"
"KING PRICE INSURANCE",621834,"2018-01-04 15:08:01.08","Invoiced","ClaimMovedToInvoiced","2018-01-08","Port Shepstone","Franchise","Port Shepstone","KwaZulu-Natal",2017,"FORD","HATCH 3DR (2008/Current)","Booked","Pre-Booked","2018-01-04 15:29:51.787","4.002"
"KING PRICE INSURANCE",621834,"2018-01-04 15:08:01.08","Invoiced","ClaimMovedToInvoiced","2018-01-08","Port Shepstone","Franchise","Port Shepstone","KwaZulu-Natal",2017,"FORD","HATCH 3DR (2008/Current)","Booked","Post-Booked","2018-01-05 10:30:00","17.965"
"KING PRICE INSURANCE",621834,"2018-01-04 15:08:01.08","Invoiced","ClaimMovedToInvoiced","2018-01-08","Port Shepstone","Franchise","Port Shepstone","KwaZulu-Natal",2017,"FORD","HATCH 3DR (2008/Current)","Completed","ClaimMovedToCompleted","2018-01-08 14:27:53.17","3.243"
"KING PRICE INSURANCE",621834,"2018-01-04 15:08:01.08","Invoiced","ClaimMovedToInvoiced","2018-01-08","Port Shepstone","Franchise","Port Shepstone","KwaZulu-Natal",2017,"FORD","HATCH 3DR (2008/Current)","Invoiced","ClaimMovedToInvoiced","2018-01-09 08:42:27.39","2240"
"OLD MUTUAL INSURE",621836,"2018-01-04 15:06:01.643","Invoiced","ClaimMovedToInvoiced","2018-01-23","West Rand","Franchise"," Roodepoort"," 1724",2006,"NISSAN","SEDAN 4DR (2000/2006)","Unauthorised","Authorisation requested","2018-01-04 15:06:02.033","26.775"
"OLD MUTUAL INSURE",621836,"2018-01-04 15:06:01.643","Invoiced","ClaimMovedToInvoiced","2018-01-23","West Rand","Franchise"," Roodepoort"," 1724",2006,"NISSAN","SEDAN 4DR (2000/2006)","Open","Claim Not accepted","2018-01-04 15:06:02.317","2.584"
"OLD MUTUAL INSURE",621836,"2018-01-04 15:06:01.643","Invoiced","ClaimMovedToInvoiced","2018-01-23","West Rand","Franchise"," Roodepoort"," 1724",2006,"NISSAN","SEDAN 4DR (2000/2006)","Open","Claim Accepted","2018-01-04 15:13:46.973","0.004"
"OLD MUTUAL INSURE",621836,"2018-01-04 15:06:01.643","Invoiced","ClaimMovedToInvoiced","2018-01-23","West Rand","Franchise"," Roodepoort"," 1724",2006,"NISSAN","SEDAN 4DR (2000/2006)","Open","LeftSMS Or Voicemail","2018-01-04 15:14:01.817","0.061"
"OLD MUTUAL INSURE",621836,"2018-01-04 15:06:01.643","Invoiced","ClaimMovedToInvoiced","2018-01-23","West Rand","Franchise"," Roodepoort"," 1724",2006,"NISSAN","SEDAN 4DR (2000/2006)","Open","Communicated With Client","2018-01-04 15:17:41.503","0.869"
"OLD MUTUAL INSURE",621836,"2018-01-04 15:06:01.643","Invoiced","ClaimMovedToInvoiced","2018-01-23","West Rand","Franchise"," Roodepoort"," 1724",2006,"NISSAN","SEDAN 4DR (2000/2006)","Booked","Pre-Booked","2018-01-09 13:23:38.833","48.616"
"OLD MUTUAL INSURE",621836,"2018-01-04 15:06:01.643","Invoiced","ClaimMovedToInvoiced","2018-01-23","West Rand","Franchise"," Roodepoort"," 1724",2006,"NISSAN","SEDAN 4DR (2000/2006)","Booked","Post-Booked","2018-01-16 12:00:34.507","41.763"
"OLD MUTUAL INSURE",621836,"2018-01-04 15:06:01.643","Invoiced","ClaimMovedToInvoiced","2018-01-23","West Rand","Franchise"," Roodepoort"," 1724",2006,"NISSAN","SEDAN 4DR (2000/2006)","Completed","ClaimMovedToCompleted","2018-01-22 12:46:20.143","8.085"
"OLD MUTUAL INSURE",621836,"2018-01-04 15:06:01.643","Invoiced","ClaimMovedToInvoiced","2018-01-23","West Rand","Franchise"," Roodepoort"," 1724",2006,"NISSAN","SEDAN 4DR (2000/2006)","Invoiced","ClaimMovedToInvoiced","2018-01-23 11:51:27.857","2137"
"SANTAM",621837,"2018-01-04 15:10:37.207","Invoiced","ClaimMovedToInvoiced","2018-01-11","Vereeniging","Franchise","Vanderbijlpark","Gauteng",2012,"FORD","SUPERCAB T6 (2011 - Current)","M & F","MnFClaimCreated","2018-01-04 15:10:37.253","0.432"
"SANTAM",621837,"2018-01-04 15:10:37.207","Invoiced","ClaimMovedToInvoiced","2018-01-11","Vereeniging","Franchise","Vanderbijlpark","Gauteng",2012,"FORD","SUPERCAB T6 (2011 - Current)","M & F","IncorectVehicleReAuthClaim","2018-01-04 15:30:49.57","0.084"
"SANTAM",621837,"2018-01-04 15:10:37.207","Invoiced","ClaimMovedToInvoiced","2018-01-11","Vereeniging","Franchise","Vanderbijlpark","Gauteng",2012,"FORD","SUPERCAB T6 (2011 - Current)","Open","Claim Not accepted","2018-01-04 15:41:38.49","0.161"
"SANTAM",621837,"2018-01-04 15:10:37.207","Invoiced","ClaimMovedToInvoiced","2018-01-11","Vereeniging","Franchise","Vanderbijlpark","Gauteng",2012,"FORD","SUPERCAB T6 (2011 - Current)","Open","Claim Accepted","2018-01-04 15:51:18.963","0.017"
"SANTAM",621837,"2018-01-04 15:10:37.207","Invoiced","ClaimMovedToInvoiced","2018-01-11","Vereeniging","Franchise","Vanderbijlpark","Gauteng",2012,"FORD","SUPERCAB T6 (2011 - Current)","Open","LeftSMS Or Voicemail","2018-01-04 15:52:20.04","0.061"
"SANTAM",621837,"2018-01-04 15:10:37.207","Invoiced","ClaimMovedToInvoiced","2018-01-11","Vereeniging","Franchise","Vanderbijlpark","Gauteng",2012,"FORD","SUPERCAB T6 (2011 - Current)","Open","Communicated With Client","2018-01-04 15:56:00.07","23.182"
"SANTAM",621837,"2018-01-04 15:10:37.207","Invoiced","ClaimMovedToInvoiced","2018-01-11","Vereeniging","Franchise","Vanderbijlpark","Gauteng",2012,"FORD","SUPERCAB T6 (2011 - Current)","Booked","Pre-Booked","2018-01-08 16:06:54.057","3.885"
"SANTAM",621837,"2018-01-04 15:10:37.207","Invoiced","ClaimMovedToInvoiced","2018-01-11","Vereeniging","Franchise","Vanderbijlpark","Gauteng",2012,"FORD","SUPERCAB T6 (2011 - Current)","Booked","Post-Booked","2018-01-09 11:00:00","9.066"
"SANTAM",621837,"2018-01-04 15:10:37.207","Invoiced","ClaimMovedToInvoiced","2018-01-11","Vereeniging","Franchise","Vanderbijlpark","Gauteng",2012,"FORD","SUPERCAB T6 (2011 - Current)","Open","UnsuccessfulFitmentChangingPartsToMatch","2018-01-10 11:03:57.407","0.007"
"SANTAM",621837,"2018-01-04 15:10:37.207","Invoiced","ClaimMovedToInvoiced","2018-01-11","Vereeniging","Franchise","Vanderbijlpark","Gauteng",2012,"FORD","SUPERCAB T6 (2011 - Current)","Booked","ClaimRescheduled","2018-01-10 11:04:22.347","8.129"
"SANTAM",621837,"2018-01-04 15:10:37.207","Invoiced","ClaimMovedToInvoiced","2018-01-11","Vereeniging","Franchise","Vanderbijlpark","Gauteng",2012,"FORD","SUPERCAB T6 (2011 - Current)","Completed","ClaimMovedToCompleted","2018-01-11 10:12:07.803","6.343"
"SANTAM",621837,"2018-01-04 15:10:37.207","Invoiced","ClaimMovedToInvoiced","2018-01-11","Vereeniging","Franchise","Vanderbijlpark","Gauteng",2012,"FORD","SUPERCAB T6 (2011 - Current)","Invoiced","ClaimMovedToInvoiced","2018-01-11 16:32:42.02","2214"
